searched_name,status,openalex_id,display_name,works_api_url,h_index,works_count,country_code
Giuseppe Carteny,200,https://openalex.org/A5084480163,Giuseppe Carteny,https://api.openalex.org/works?filter=author.id:A5084480163,3.0,27.0,
Giuseppe Russo,200,https://openalex.org/A5052696387,Simona Sacco,https://api.openalex.org/works?filter=author.id:A5052696387,72.0,542.0,
Gonzalo Gabriel Méndez,200,https://openalex.org/A5040730614,Gonzalo Gabriel Méndez,https://api.openalex.org/works?filter=author.id:A5040730614,9.0,39.0,
Gourab Ghoshal,200,https://openalex.org/A5052965447,Gourab Ghoshal,https://api.openalex.org/works?filter=author.id:A5052965447,24.0,105.0,
Grant Schoenebeck,200,https://openalex.org/A5073672615,Grant Schoenebeck,https://api.openalex.org/works?filter=author.id:A5073672615,19.0,119.0,
Greg Lanzalotto,200,,,,,,
Gregor Wiedemann,200,https://openalex.org/A5068268204,Gregor Wiedemann,https://api.openalex.org/works?filter=author.id:A5068268204,14.0,97.0,
Gregorio López López,200,https://openalex.org/A5081286391,G. López,https://api.openalex.org/works?filter=author.id:A5081286391,34.0,342.0,
Guido Germano,200,https://openalex.org/A5066615785,Guido Germano,https://api.openalex.org/works?filter=author.id:A5066615785,86.0,481.0,
Guy Grossman,200,https://openalex.org/A5076536404,Guy Grossman,https://api.openalex.org/works?filter=author.id:A5076536404,32.0,201.0,
Hadi Asghari,200,https://openalex.org/A5003520539,Hadi Asghari-Moghaddam,https://api.openalex.org/works?filter=author.id:A5003520539,7.0,12.0,
Haewoon Kwak,200,https://openalex.org/A5061923992,Haewoon Kwak,https://api.openalex.org/works?filter=author.id:A5061923992,41.0,206.0,
Hamish Gibbs,200,https://openalex.org/A5074268181,Hamish Gibbs,https://api.openalex.org/works?filter=author.id:A5074268181,31.0,74.0,
Hancheng Cao,200,https://openalex.org/A5023364449,Hancheng Cao,https://api.openalex.org/works?filter=author.id:A5023364449,18.0,60.0,
Hanjia Lyu,200,https://openalex.org/A5040900346,Hanjia Lyu,https://api.openalex.org/works?filter=author.id:A5040900346,17.0,104.0,
Hannah Li,200,https://openalex.org/A5100391883,Wei Wang,https://api.openalex.org/works?filter=author.id:A5100391883,111.0,2539.0,
Hannah Metzler,200,https://openalex.org/A5054129638,H. Metzler,https://api.openalex.org/works?filter=author.id:A5054129638,23.0,145.0,
Hannah Waight,200,https://openalex.org/A5033712412,Hannah Waight,https://api.openalex.org/works?filter=author.id:A5033712412,1.0,4.0,
Hanne Collins,200,https://openalex.org/A5056499434,David G. Rand,https://api.openalex.org/works?filter=author.id:A5056499434,98.0,566.0,
Hannes Taubenböck,200,https://openalex.org/A5046449632,Hannes Taubenböck,https://api.openalex.org/works?filter=author.id:A5046449632,52.0,483.0,
Hans-Joachim Voth,200,https://openalex.org/A5064565742,Hans‐Joachim Voth,https://api.openalex.org/works?filter=author.id:A5064565742,43.0,301.0,
Hao Cui,200,https://openalex.org/A5059651484,Hao Cui,https://api.openalex.org/works?filter=author.id:A5059651484,57.0,601.0,
Haohan Shi,200,https://openalex.org/A5080203388,Hongrong Shi,https://api.openalex.org/works?filter=author.id:A5080203388,18.0,86.0,
Haoran Liu,200,https://openalex.org/A5016680184,Lin Gu,https://api.openalex.org/works?filter=author.id:A5016680184,200.0,1817.0,
Haoran Shi,200,https://openalex.org/A5085520492,Caiting Li,https://api.openalex.org/works?filter=author.id:A5085520492,62.0,268.0,
Haotian Zhang,200,https://openalex.org/A5100456227,Yan Zhang,https://api.openalex.org/works?filter=author.id:A5100456227,86.0,2790.0,
Hause Lin,200,https://openalex.org/A5022754313,Hause Lin,https://api.openalex.org/works?filter=author.id:A5022754313,19.0,89.0,
Hayafumi Watanabe,200,https://openalex.org/A5035999040,Hayafumi Watanabe,https://api.openalex.org/works?filter=author.id:A5035999040,4.0,18.0,
Hayley Blunden,200,https://openalex.org/A5084222212,Nour Kteily,https://api.openalex.org/works?filter=author.id:A5084222212,38.0,174.0,
Hazel Rose Markus,200,https://openalex.org/A5020076556,Hazel Rose Markus,https://api.openalex.org/works?filter=author.id:A5020076556,102.0,324.0,
Heetae Kim,200,https://openalex.org/A5022698469,Heetae Kim,https://api.openalex.org/works?filter=author.id:A5022698469,22.0,126.0,
Heiko Rauhut,200,https://openalex.org/A5006672000,Heiko Rauhut,https://api.openalex.org/works?filter=author.id:A5006672000,16.0,83.0,
Helena Bjornesjo,200,https://openalex.org/A5124887153,Helena Björnesjö,https://api.openalex.org/works?filter=author.id:A5124887153,0.0,2.0,
Helena Rauxloh,200,https://openalex.org/A5093362621,Helena Rauxloh,https://api.openalex.org/works?filter=author.id:A5093362621,2.0,6.0,
Hendrik Erz,200,https://openalex.org/A5020654056,Hendrik Erz,https://api.openalex.org/works?filter=author.id:A5020654056,2.0,40.0,
Hendrik Nunner,200,https://openalex.org/A5090160801,Hendrik Nunner,https://api.openalex.org/works?filter=author.id:A5090160801,6.0,25.0,
Henrik Olsson,200,https://openalex.org/A5016057473,Henrik Olsson,https://api.openalex.org/works?filter=author.id:A5016057473,36.0,208.0,
Henrikki Tenkanen,200,https://openalex.org/A5047335001,Henrikki Tenkanen,https://api.openalex.org/works?filter=author.id:A5047335001,21.0,81.0,
Hilke Schellmann,200,https://openalex.org/A5006651432,Hilke Schellmann,https://api.openalex.org/works?filter=author.id:A5006651432,3.0,5.0,
Hirokazu Shirado,200,https://openalex.org/A5002455634,Hirokazu Shirado,https://api.openalex.org/works?filter=author.id:A5002455634,13.0,42.0,
Hiroki Oda,200,https://openalex.org/A5080122012,Hiroki Oda,https://api.openalex.org/works?filter=author.id:A5080122012,33.0,127.0,
Hiroki Yamashita,200,https://openalex.org/A5088043523,Shunichi Yamashita,https://api.openalex.org/works?filter=author.id:A5088043523,79.0,1064.0,
Hiromu Yakura,200,https://openalex.org/A5051687457,Hiromu Yakura,https://api.openalex.org/works?filter=author.id:A5051687457,14.0,46.0,
Hitoshi Mitsuhashi,200,https://openalex.org/A5087885407,Joel A. C. Baum,https://api.openalex.org/works?filter=author.id:A5087885407,55.0,264.0,
Hiu Ching Hung,200,https://openalex.org/A5038502391,Kevin Kei Ching Hung,https://api.openalex.org/works?filter=author.id:A5038502391,25.0,141.0,
Hoan Huu Le,200,https://openalex.org/A5101790224,Huu Thinh Nguyen,https://api.openalex.org/works?filter=author.id:A5101790224,14.0,81.0,
Hojeong Yoo,200,https://openalex.org/A5002073039,Sou Hyun Jang,https://api.openalex.org/works?filter=author.id:A5002073039,13.0,82.0,
Hokyun Kim,200,https://openalex.org/A5100638464,Bokyung Kim,https://api.openalex.org/works?filter=author.id:A5100638464,28.0,102.0,
Homa Hosseinmardi,200,https://openalex.org/A5011168888,Homa Hosseinmardi,https://api.openalex.org/works?filter=author.id:A5011168888,13.0,23.0,
Hong Chen,200,https://openalex.org/A5100420388,Hong Chen,https://api.openalex.org/works?filter=author.id:A5100420388,82.0,1202.0,
Hongkai Mao,200,https://openalex.org/A5108276415,H. K. Mao,https://api.openalex.org/works?filter=author.id:A5108276415,7.0,61.0,
Hongyu Zhou,200,https://openalex.org/A5100783219,Hong-Yu Zhou,https://api.openalex.org/works?filter=author.id:A5100783219,51.0,291.0,
Hope Schroeder,200,https://openalex.org/A5018646665,Hope Schroeder,https://api.openalex.org/works?filter=author.id:A5018646665,5.0,15.0,
Horacio Samaniego,200,https://openalex.org/A5022414281,Horacio Samaniego,https://api.openalex.org/works?filter=author.id:A5022414281,13.0,49.0,
Hsin-Keng Ling,200,https://openalex.org/A5079124227,Yingwen Wang,https://api.openalex.org/works?filter=author.id:A5079124227,22.0,99.0,
Hua Shen,200,https://openalex.org/A5006294869,Chunhua Shen,https://api.openalex.org/works?filter=author.id:A5006294869,122.0,856.0,
Huang Chenwen,200,https://openalex.org/A5030190071,Chenwen Huang,https://api.openalex.org/works?filter=author.id:A5030190071,3.0,6.0,
Huanrui Chen,200,,,,,,
Huaxia Zhou,200,https://openalex.org/A5065023939,Holly Zhou,https://api.openalex.org/works?filter=author.id:A5065023939,21.0,53.0,
Huilian Sophie Qiu,200,https://openalex.org/A5065212478,Huilian Sophie Qiu,https://api.openalex.org/works?filter=author.id:A5065212478,8.0,22.0,
Hyejin Youn,200,https://openalex.org/A5025745021,Hyejin Youn,https://api.openalex.org/works?filter=author.id:A5025745021,15.0,57.0,
Hyoji Choi,200,https://openalex.org/A5101468041,Hyoji Choi,https://api.openalex.org/works?filter=author.id:A5101468041,11.0,21.0,
Hywel T.P. Williams,200,https://openalex.org/A5029718403,Hywel T. P. Williams,https://api.openalex.org/works?filter=author.id:A5029718403,29.0,111.0,
Iakovos Evdaimon,200,https://openalex.org/A5056878670,Iakovos Evdaimon,https://api.openalex.org/works?filter=author.id:A5056878670,2.0,10.0,
Ian Hutchins,200,https://openalex.org/A5020639074,B. Ian Hutchins,https://api.openalex.org/works?filter=author.id:A5020639074,20.0,40.0,
Ian Lundberg,200,https://openalex.org/A5071725999,Ian Lundberg,https://api.openalex.org/works?filter=author.id:A5071725999,10.0,200.0,
Ian van Buskirk,200,https://openalex.org/A5017420997,Ian Van Buskirk,https://api.openalex.org/works?filter=author.id:A5017420997,2.0,4.0,
IC2S2 Program Chairs,200,,,,,,
Ignacio Andrés Ormazabal Inostroza,200,,,,,,
Ignacio Serna,200,https://openalex.org/A5073286477,Sergio Ignacio Serna‐Garcés,https://api.openalex.org/works?filter=author.id:A5073286477,10.0,65.0,
Ignacio Toledo Roman,200,https://openalex.org/A5025327242,Ignacio Galvarino Toledo Román,https://api.openalex.org/works?filter=author.id:A5025327242,1.0,1.0,
Igor Ryazanov,200,https://openalex.org/A5050851889,Igor Ryazanov,https://api.openalex.org/works?filter=author.id:A5050851889,3.0,7.0,
Ilkka Henrik Mäkinen,200,https://openalex.org/A5043880276,Ilkka Mäkinen,https://api.openalex.org/works?filter=author.id:A5043880276,18.0,162.0,
Imre Gémes,200,,,,,,
Ina Ni,200,https://openalex.org/A5016769592,Ina Ni,https://api.openalex.org/works?filter=author.id:A5016769592,1.0,2.0,
Indira Sen,200,https://openalex.org/A5025695582,Indira Sen,https://api.openalex.org/works?filter=author.id:A5025695582,20.0,54.0,
Inga K. Wohlert,200,https://openalex.org/A5116842578,Inga K. Wohlert,https://api.openalex.org/works?filter=author.id:A5116842578,0.0,3.0,
Inga Schwabe,200,https://openalex.org/A5061914240,Inga Schwabe,https://api.openalex.org/works?filter=author.id:A5061914240,11.0,40.0,
Ingmar Weber,200,https://openalex.org/A5033656008,Ingmar Weber,https://api.openalex.org/works?filter=author.id:A5033656008,49.0,378.0,
Ingo Zettler,200,https://openalex.org/A5073853084,Ingo Zettler,https://api.openalex.org/works?filter=author.id:A5073853084,51.0,234.0,
Ioana Gabriela Doleanu,200,https://openalex.org/A5114970638,Ioana Gabriela Doleanu,https://api.openalex.org/works?filter=author.id:A5114970638,0.0,1.0,
Íris Damião,200,https://openalex.org/A5075046668,Iris Damião,https://api.openalex.org/works?filter=author.id:A5075046668,1.0,1.0,
Iris Dania Jimenez,200,,,,,,
Irving Lin,200,https://openalex.org/A5100392130,Wei Wang,https://api.openalex.org/works?filter=author.id:A5100392130,66.0,977.0,
Isabel Gebhardt,200,https://openalex.org/A5061205312,Isabel Gebhardt,https://api.openalex.org/works?filter=author.id:A5061205312,1.0,4.0,
Isabelle Langrock,200,https://openalex.org/A5029529751,Isabelle Langrock,https://api.openalex.org/works?filter=author.id:A5029529751,3.0,8.0,
Iuliia Alieva,200,https://openalex.org/A5000600927,Iuliia Alieva,https://api.openalex.org/works?filter=author.id:A5000600927,6.0,9.0,
Ivan Smirnov,200,https://openalex.org/A5107856338,Ivan Smirnov,https://api.openalex.org/works?filter=author.id:A5107856338,37.0,85.0,
Ivan Soraperra,200,https://openalex.org/A5071006314,Ivan Soraperra,https://api.openalex.org/works?filter=author.id:A5071006314,13.0,67.0,
Ivano Bison,200,https://openalex.org/A5069671758,Ivano Bison,https://api.openalex.org/works?filter=author.id:A5069671758,12.0,44.0,
Ivory Yang,200,https://openalex.org/A5073270600,In Seok Yang,https://api.openalex.org/works?filter=author.id:A5073270600,15.0,34.0,
Iyad Rahwan,200,https://openalex.org/A5009232244,Iyad Rahwan,https://api.openalex.org/works?filter=author.id:A5009232244,49.0,335.0,
Izabel Pirimai Aguiar,200,https://openalex.org/A5050820065,Izabel Pirimai Aguiar,https://api.openalex.org/works?filter=author.id:A5050820065,1.0,1.0,
Jacob Aarup Dalsgaard,200,https://openalex.org/A5064988559,Rebekah Baglini,https://api.openalex.org/works?filter=author.id:A5064988559,7.0,41.0,
Jacob Habinek,200,https://openalex.org/A5091135953,Jacob Habinek,https://api.openalex.org/works?filter=author.id:A5091135953,5.0,23.0,
Jacopo Lenti,200,https://openalex.org/A5022790022,Jacopo Lenti,https://api.openalex.org/works?filter=author.id:A5022790022,4.0,22.0,
Jacopo Nudo,200,https://openalex.org/A5116001022,Jacopo Nudo,https://api.openalex.org/works?filter=author.id:A5116001022,2.0,14.0,
Jacy Reese Anthis,200,https://openalex.org/A5007178173,Jacy Reese Anthis,https://api.openalex.org/works?filter=author.id:A5007178173,8.0,45.0,
Jad Kabbara,200,https://openalex.org/A5026429870,Jad Kabbara,https://api.openalex.org/works?filter=author.id:A5026429870,8.0,32.0,
Jaehyuk Park,200,https://openalex.org/A5103005408,Jae-Hyuk Park,https://api.openalex.org/works?filter=author.id:A5103005408,28.0,121.0,
Jake M. Hofman,200,https://openalex.org/A5081429241,Jake M. Hofman,https://api.openalex.org/works?filter=author.id:A5081429241,29.0,80.0,
Jakob Ohme,200,https://openalex.org/A5091891085,Jakob Ohme,https://api.openalex.org/works?filter=author.id:A5091891085,24.0,88.0,
James Caverlee,200,https://openalex.org/A5048489384,James Caverlee,https://api.openalex.org/works?filter=author.id:A5048489384,44.0,285.0,
James Druckman,200,https://openalex.org/A5063647785,James Druckman,https://api.openalex.org/works?filter=author.id:A5063647785,76.0,623.0,
James Evans,200,https://openalex.org/A5071261828,James Evans,https://api.openalex.org/works?filter=author.id:A5071261828,59.0,765.0,
James Holland Jones,200,https://openalex.org/A5077865016,Larry V. Hedges,https://api.openalex.org/works?filter=author.id:A5077865016,98.0,450.0,
James P Houghton,200,https://openalex.org/A5055538219,James P. Houghton,https://api.openalex.org/works?filter=author.id:A5055538219,3.0,11.0,
Jan Bachmann,200,https://openalex.org/A5110209372,Stephan Bachmann,https://api.openalex.org/works?filter=author.id:A5110209372,28.0,109.0,
Jan Digutsch,200,https://openalex.org/A5002716088,Jan Digutsch,https://api.openalex.org/works?filter=author.id:A5002716088,6.0,15.0,
Jan Heinrich Ernst Meyerhoff-Liang,200,,,,,,
Jan Karem Höhne,200,https://openalex.org/A5070855193,Jan Karem Höhne,https://api.openalex.org/works?filter=author.id:A5070855193,16.0,69.0,
Jana Jung,200,https://openalex.org/A5060321935,Jana Jung,https://api.openalex.org/works?filter=author.id:A5060321935,2.0,7.0,
Jana Lasser,200,https://openalex.org/A5084657226,Peter Klimek,https://api.openalex.org/works?filter=author.id:A5084657226,32.0,228.0,
Janine Schröder,200,https://openalex.org/A5044701156,Janine Schröder,https://api.openalex.org/works?filter=author.id:A5044701156,2.0,12.0,
Jann Spiess,200,https://openalex.org/A5061755779,Jann Spiess,https://api.openalex.org/works?filter=author.id:A5061755779,9.0,52.0,
Janos Kertesz,200,https://openalex.org/A5044033087,János Kertész,https://api.openalex.org/works?filter=author.id:A5044033087,64.0,391.0,
Jar-Der Luo,200,https://openalex.org/A5071165327,Jar‐Der Luo,https://api.openalex.org/works?filter=author.id:A5071165327,16.0,59.0,
Jared R. Curhan,200,https://openalex.org/A5058593348,Jared R. Curhan,https://api.openalex.org/works?filter=author.id:A5058593348,17.0,64.0,
Jarren Nylund,200,https://openalex.org/A5092587955,Jarren L. Nylund,https://api.openalex.org/works?filter=author.id:A5092587955,3.0,10.0,
Jason Burton,200,https://openalex.org/A5070346701,Jason W. Burton,https://api.openalex.org/works?filter=author.id:A5070346701,6.0,26.0,
Javier Andreu-Perez,200,https://openalex.org/A5029626997,Javier Andreu-Pérez,https://api.openalex.org/works?filter=author.id:A5029626997,22.0,120.0,
Javier Garcia-Bernardo,200,https://openalex.org/A5045451254,Javier García-Bernardo,https://api.openalex.org/works?filter=author.id:A5045451254,15.0,86.0,
Jayanth Komarneni,200,https://openalex.org/A5099447640,Jayanth Komarneni,https://api.openalex.org/works?filter=author.id:A5099447640,1.0,2.0,
Jean-Philippe Cointet,200,https://openalex.org/A5013145810,Jean‐Philippe Cointet,https://api.openalex.org/works?filter=author.id:A5013145810,20.0,161.0,
Jeewoon Hong,200,,,,,,
Jeffrey Chan,200,https://openalex.org/A5068206765,Jeffrey Shi Kai Chan,https://api.openalex.org/works?filter=author.id:A5068206765,34.0,223.0,
Jemima Kang,200,https://openalex.org/A5047944229,Jemima Kang,https://api.openalex.org/works?filter=author.id:A5047944229,3.0,8.0,
Jen Schradie,200,https://openalex.org/A5011481532,Jen Schradie,https://api.openalex.org/works?filter=author.id:A5011481532,11.0,51.0,
Jennah Gosciak,200,https://openalex.org/A5114336461,Jennah Gosciak,https://api.openalex.org/works?filter=author.id:A5114336461,1.0,7.0,
Jennifer Allen,200,https://openalex.org/A5027729234,Jennifer D. Allen,https://api.openalex.org/works?filter=author.id:A5027729234,47.0,154.0,
Jennifer L. Eberhardt,200,https://openalex.org/A5054094267,Jennifer L. Eberhardt,https://api.openalex.org/works?filter=author.id:A5054094267,30.0,93.0,
